simTime	ueIndex	cellIndex	bitrateDemand	rsrq	newDataRatio	nrUeForDemandType0	nrUeForDemandType1	nrUeForDemandType2	nrUeForDemandType3	nrUeForDemandType4	mcs	qoeScore	
190.300	11	15	100000.0	-5.027	0.539	4.0	0.0	0.0	0.0	0.0	20.333	0.992763	
190.325	12	17	500000.0	-3.596	0.758	8.0	0.0	0.0	4.0	1.0	17.774	0.999988	
190.350	13	15	100000.0	-6.050	0.539	5.0	0.0	0.0	0.0	0.0	23.706	0.000000	
190.375	14	12	1000000.0	-7.696	0.719	2.0	0.0	0.0	2.0	3.0	10.052	0.999955	
190.400	15	3	100000.0	-9.048	0.791	1.0	0.0	0.0	0.0	0.0	28.000	1.000000	
190.425	16	12	100000.0	-4.206	0.719	2.0	0.0	0.0	2.0	3.0	19.286	0.953681	
190.450	17	12	500000.0	-4.393	0.719	2.0	0.0	0.0	2.0	3.0	15.945	0.995503	
190.475	18	11	100000.0	-3.256	0.500	1.0	0.0	0.0	0.0	0.0	28.000	0.989276	
190.500	19	14	1000000.0	-10.049	0.554	1.0	0.0	0.0	0.0	1.0	8.780	0.995057	
190.525	20	14	100000.0	-7.000	0.554	1.0	0.0	0.0	0.0	1.0	14.889	0.999990	
190.550	21	16	100000.0	-4.126	0.444	2.0	0.0	0.0	0.0	0.0	19.143	0.919030	
190.575	22	0	500000.0	-8.007	1.000	0.0	0.0	0.0	1.0	0.0	28.000	0.000000	
190.600	23	17	100000.0	-3.811	0.758	8.0	0.0	0.0	4.0	1.0	19.571	0.999973	
190.625	24	16	1000000.0	-9.648	0.444	2.0	0.0	0.0	0.0	1.0	22.500	0.994545	
190.650	25	17	100000.0	-7.674	0.758	9.0	0.0	0.0	4.0	0.0	14.827	0.482787	
190.675	26	17	100000.0	-4.503	0.758	9.0	0.0	0.0	4.0	0.0	19.286	0.000023	
190.700	27	17	500000.0	-7.035	0.758	9.0	0.0	0.0	5.0	0.0	13.687	0.999889	
190.725	28	12	100000.0	-8.060	0.719	3.0	0.0	0.0	2.0	3.0	11.904	0.000000	
