simTime	ueIndex	cellIndex	bitrateDemand	rsrq	newDataRatio	nrUeForDemandType0	nrUeForDemandType1	nrUeForDemandType2	nrUeForDemandType3	nrUeForDemandType4	mcs	qoeScore	
464.650	25	17	100000.0	-6.124	0.794	8.0	0.0	0.0	2.0	3.0	10.250	0.112154	
464.675	26	17	100000.0	-3.813	0.794	8.0	0.0	0.0	2.0	3.0	19.143	0.994017	
464.700	27	13	500000.0	-7.235	0.796	2.0	0.0	0.0	2.0	1.0	8.204	0.992652	
464.725	28	12	100000.0	-7.504	0.792	5.0	0.0	0.0	3.0	2.0	15.664	0.000000	
464.750	29	12	1000000.0	-6.407	0.792	5.0	0.0	0.0	3.0	2.0	9.000	0.998179	
464.775	30	16	100000.0	-4.492	0.512	4.0	0.0	0.0	0.0	0.0	28.000	0.791117	
464.800	31	17	100000.0	-3.263	0.794	8.0	0.0	0.0	2.0	3.0	22.000	0.819910	
464.825	32	17	500000.0	-3.267	0.794	8.0	0.0	0.0	2.0	3.0	21.138	0.996273	
464.850	33	16	100000.0	-10.934	0.512	4.0	0.0	0.0	0.0	0.0	28.000	0.807800	
464.875	34	17	1000000.0	-4.634	0.794	8.0	0.0	0.0	2.0	3.0	13.895	0.999777	
464.900	35	17	100000.0	-4.515	0.794	8.0	0.0	0.0	2.0	3.0	13.810	0.718444	
464.925	36	12	100000.0	-7.394	0.792	6.0	0.0	0.0	3.0	2.0	14.097	0.000000	
464.950	37	12	500000.0	-6.985	0.792	6.0	0.0	0.0	3.0	2.0	10.112	0.978300	
464.975	38	17	100000.0	-3.579	0.794	8.0	0.0	0.0	2.0	3.0	20.571	0.065292	
465.000	39	17	1000000.0	-5.821	0.794	8.0	0.0	0.0	2.0	3.0	10.576	0.000000	
465.025	0	16	100000.0	-4.077	0.444	4.0	0.0	0.0	0.0	0.0	28.000	0.961453	
465.050	1	17	100000.0	-3.955	0.804	8.0	0.0	0.0	2.0	3.0	17.846	0.110839	
465.075	2	12	500000.0	-7.482	0.760	6.0	0.0	0.0	4.0	2.0	13.178	0.000000	
465.100	3	17	100000.0	-9.078	0.804	8.0	0.0	0.0	2.0	3.0	7.290	0.579046	
465.125	4	13	1000000.0	-4.343	0.664	1.0	0.0	0.0	1.0	1.0	13.140	0.999390	
